mapping_version	backend	canonical_kernel_name	shared_kernel_id	family_contract_display_id	semantic_operation_id	kernel_owner_cell_key	member_count
v1	haswell	utf8LengthFromUTF16LEWithReplacement	shared-kernel-v1-ab4b035176d6d0e05edfa5d30961ae7e6df31768ce8dea0f6ee614b89977deb5	FC-v1-utf16-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-e25b4d24135d217ac38a7df68c6812a1e65dfc6c82e350d30e2986a31a9c409b	1
v1	haswell	toWellFormedUTF16LE	shared-kernel-v1-ac6ba11222a78d1c6b592917817da096cc305c777ecc9de141b6717ba7ba0060	FC-v1-helper-validation	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	cell-v1-59a6436111db96e48e7555bb5c77a3468135947fcbf329c7098f5aea7d42f0e4	1
v1	haswell	utf8LengthFromUTF16BE	shared-kernel-v1-af353e5d1dc29ea983492db5b68f6f9caa4d2db8fca6878aaa9db89178c89e25	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-63d13eb08fc3f0a7aeaa5a93f4154bb5c5fb287feba95d1d7f6d9e99257bff61	1
v1	haswell	convertUTF16BEToUTF8WithReplacement	shared-kernel-v1-af753449c41cf365e877473b5f4eef8afca9e6a11fba3fd53968d4ac4479b192	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-75a5b8278613add7dc5a66ae434e487e705b2814b1d19e9113499a41a19faf8d	1
v1	haswell	changeEndiannessUTF16	shared-kernel-v1-b3425e42756327a64b840448307da502e7a70fa688c9ca6127b87f04dad297ca	FC-v1-utf16-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-001dfe97e4c9296133e92bb403e8118d6ce1750f2f246d2ee69cd72aa30ff921	1
v1	haswell	convertUTF16BEToLatin1	shared-kernel-v1-bda3d158c51dd6e30d2d67019d116dd1c7f3474d82b0e68d2458ddf300b94a85	FC-v1-utf16-source	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	cell-v1-892904a7909bf9aa7006f1a1b467581a24f7092054bdabc840fbd9e8bce5c92a	2
v1	haswell	base64ToBinary	shared-kernel-v1-c161132a0f63265d085e8583799a3654bec3464010ad979daec3d86cfc5015e0	FC-v1-base64	op-v1-26b7be20b0edb4bbe19d6040c653a2816d536b2323353575cfe0c48bfbaa7fe5	cell-v1-034d3bfd9e852574848def90e6147e53e112508aaa176770925ffb59239fbcd1	2
v1	haswell	validateUTF16BE	shared-kernel-v1-c411ade713d82ae403cc1fca872d3e6f0c791e70f511823f4ae7269b4ee8f52a	FC-v1-helper-validation	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	cell-v1-7a2e8ce585fe2826d4099ff663457453c71d0316d79f53c2fca001832ece88c2	1
v1	haswell	convertUTF16BEToLatin1WithErrors	shared-kernel-v1-c46c06f41853c3819c78444172975c6adff1cf6887059d2cca6415e658f82a14	FC-v1-utf16-source	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	cell-v1-51994ac4d2659114ca86b869f8825e3d7461064caf21e289102eb37912ab047e	1
v1	haswell	convertValidUTF8ToLatin1	shared-kernel-v1-cbdabc4f72bb92d7d8876cd0a2a3a845b92b9e2083798f6f3fdb1a6d233f2828	FC-v1-utf8-source	op-v1-9faf24b0d77040758b655ad10726a067ac785521ef338911bbc14377e4cd1124	cell-v1-04cdbe5aafe56015f8b38bdec2c77ce636bc531b821bda18ec2517eb306ad3f9	1
v1	haswell	binaryLengthFromBase64UTF16	shared-kernel-v1-cbdb18083bbe7102d47a0991e0dbcaa64bc0db63d140e6b65ea411ae87e92ad2	FC-v1-base64	op-v1-26b7be20b0edb4bbe19d6040c653a2816d536b2323353575cfe0c48bfbaa7fe5	cell-v1-944f0b84588186ee1f7069c8dda1bd4f4952c4a923ad7792fd93d157523a1401	1
v1	haswell	validateUTF16BEWithErrors	shared-kernel-v1-ce5a058792bb98d0a3e5dfff9f0e6e2655a6010cc4d2f9c9c69b8712a7421c5a	FC-v1-helper-validation	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	cell-v1-b246fa5d8adff4dc09ee1a7437e3fbbbd8eaa62b10b07fa5e04cbd541b280a8f	1
v1	haswell	convertUTF16LEToUTF32	shared-kernel-v1-d05dd650405666f6eb5fe977a204968d50ee3c276ff8139101a3004ff15fe519	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-7bdce3f8f0abeb1555ca577203e060f6eb914fbe54da8e471c3f34baff65d87e	2
v1	haswell	utf8LengthFromUTF32	shared-kernel-v1-ed508e2c51449dc68522bd236a13f2572c04e35773a4360ff4b755610f6f025a	FC-v1-utf32-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-26c8f016a21c4b94bd2cbc6e7bd6c755392c77cc4a7731a0e0f047195b930f58	1
v1	haswell	convertValidUTF8ToUTF32	shared-kernel-v1-ee67f61d2e204816c0c15973b90dc55ea8926edc9bd16a073f60d3a1b9981674	FC-v1-utf8-source	op-v1-e873fa9443cdd8f0da23033c51511f306b365bb447808f2c01e2a44185f4b40d	cell-v1-839506ffe75d4284d0d67fc7d15cee659cc15777d0e2a825cc061fd328c298b1	1
v1	haswell	convertUTF32ToLatin1WithErrors	shared-kernel-v1-f168493b6cc0343b3ba78e470794acf312f3728c494503219e3863118911f465	FC-v1-utf32-source	op-v1-1e18b5d883af6824d11bf9595275b60b5dadfa3aceb16261ccf26a7f62f04ed9	cell-v1-c4fbf878d36be0f16fd3f71075f7e86a19304534ef9c97ba48f3fffbee644162	1
v1	haswell	convertUTF16BEToUTF32	shared-kernel-v1-f426d5877b859dd2eaed838f731f0e55e7b54e270512a8ad85a216721b046e80	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-51ee900cf229ae90e9dfef3656478ebca12ec317d925be9954d90c3d37fbd115	2
v1	haswell	validateUTF32	shared-kernel-v1-f9e4b473a3eafcf1e6a7215f66fd67f41e587eb634212f825e8e1a2dab750fb4	FC-v1-helper-validation	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	cell-v1-02089cd856f202342fdf1e068950a73c32d5e202f40d457d611228f1f539e5fc	1
v1	haswell	convertUTF16BEToUTF8	shared-kernel-v1-fd282ed21db6028887ca8b3a7d79b21f76bfcede641e4fcd196c0fe309ec92ec	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-7c877c7efb425bf5fc53b89de2fe42b7814e461da493058c437ec7af0ff2431d	2
v1	haswell	convertUTF8ToLatin1WithErrors	shared-kernel-v1-fd861140f4fdb824d270d932cbc3b44a71271cb127d8611c9a05d6b21a7b0e21	FC-v1-utf8-source	op-v1-9faf24b0d77040758b655ad10726a067ac785521ef338911bbc14377e4cd1124	cell-v1-0d2535507abc847ec424dbf848f387729e7e31152b50f982b355aae6fb7ebb8d	1
v1	neon	utf8LengthFromLatin1	shared-kernel-v1-008e42204a6c39444dda385b2b80e52dc3aa8885c3fc479d109a520d87c9ff7f	FC-v1-latin1-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-f329814481fe8b248ff678cdeaf2454446d0dbb4b95f4696e323ad7fb6cbfa87	1
v1	neon	utf16LengthFromUTF32	shared-kernel-v1-04dfb4bc1d557cbeb7bcc06617aca9e10bc050b4d918beec026ee588674ff8da	FC-v1-utf32-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-73047a577a682474cb08b1475e582e7de8132c1ab8cf815d48a90b5c6a592ce1	1
v1	neon	changeEndiannessUTF16	shared-kernel-v1-075c7b399054847ec56f9972cb77a806955cdba00560a95f04930cc89f11dd41	FC-v1-utf16-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-1886c13ca8a7ca378252831157a5aed98b1688e6ca32b692859089649ba3ab2a	1
v1	neon	utf32LengthFromUTF16LE	shared-kernel-v1-085fb6572eb93e249fdb940a784b8064376318877e969133589e20a7ab456ed9	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-10cd484dc8659a869caec76919c20645d76cda00056ea47cfd2e9e942fd41902	1
v1	neon	validateUTF32	shared-kernel-v1-206e77caf4065d9ba565db2397c67eabfd6f2b08557f27aaa9785998bb486972	FC-v1-helper-validation	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	cell-v1-5c76b34843b3a113daaee0889d3c0ba10136cb8e2736a9ca4698692c8b57b141	1
v1	neon	convertUTF32ToUTF16BE	shared-kernel-v1-20fd4d4817f0bb660f948c2940b9f0b3b009854d651ba39ed4f1def0edd93b7b	FC-v1-utf32-source	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	cell-v1-55311f2d1a36ca341a7fb1bdac2bd2bf6280cd7a0bc298ff6038dc105801e2c8	2
v1	neon	convertUTF16BEToLatin1WithErrors	shared-kernel-v1-2377b4552402852c07bdcd8a453d44d27d76d2933cad10e5f15e03904230bddd	FC-v1-utf16-source	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	cell-v1-64266328122e64df326b3266072e59ef39c6769a7a15bcae4f1a9071893d387e	1
v1	neon	find	shared-kernel-v1-237ff0c4441f98a06ae5c62ab9090b58dd5fbdf43b52a95b3bdd9063286d988d	FC-v1-find	op-v1-f457b8d0b8064fed65b7673d88f36043087ed548c21061e445413e0c72973a5e	cell-v1-8a8c080b2e83bc1b238eaf6197aa66874e70efb586d811a524e211834b550515	1
v1	neon	convertValidUTF8ToUTF16BE	shared-kernel-v1-23a558c308ded7d76fc28f7a0c7be0421caef4d3ce84a8efa473d6f0c769b128	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-e8799d419331b2984d9fdbacb0203c3e9a0911d5ea1b206c989ca02e05501411	1
v1	neon	convertUTF32ToLatin1	shared-kernel-v1-278ec82296fbccb5999378d1a21fdf33a65a84ac144c2307d87924b9010cf356	FC-v1-utf32-source	op-v1-1e18b5d883af6824d11bf9595275b60b5dadfa3aceb16261ccf26a7f62f04ed9	cell-v1-689aed6a39bdd36fc3699ed07ce5dabe80c2138b11c577b2e17d72b764c2c644	2
v1	neon	convertUTF16BEToUTF32WithErrors	shared-kernel-v1-2896bcf4e1438328e864f340a9e5d9cf4a9ff7a8655b4f607d5db6b00d02e2b9	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-d7a65e82248aa6df9ed66b1a29d3ac55ae24f8ca302143f35a432b719d508556	1
v1	neon	convertValidUTF8ToUTF32	shared-kernel-v1-2ee74f1701a7f1e51d2d226bf394e8e7f5255c6fc60d21fbc0d9b68cc1ef977b	FC-v1-utf8-source	op-v1-e873fa9443cdd8f0da23033c51511f306b365bb447808f2c01e2a44185f4b40d	cell-v1-996734e6182e338deeedfb1764b221c026ade2ef75dd3aad12bc078dc18fab60	1
v1	neon	base64ToBinary	shared-kernel-v1-31020566d9f8ed34ccafa2efe72e9b583d1fdd09161f78c77eca1f6fca4c150f	FC-v1-base64	op-v1-26b7be20b0edb4bbe19d6040c653a2816d536b2323353575cfe0c48bfbaa7fe5	cell-v1-4e2bea34bdc6662267982a7d8fbc3c3656bff3b7037d5688377381190406523e	2
v1	neon	convertUTF32ToUTF8WithErrors	shared-kernel-v1-32f3dbd6a6680c29d0d81b909e783fae16ddc287304c7f1f178b4779906e2476	FC-v1-utf32-source	op-v1-ab0bc72785d23b8753a399b8c46dce11e242254d665fb6c0e7d355fc76f47d7a	cell-v1-b3e256f48f302c0d1dfbcbbebe756c214158cd3d6d21f693e11b897293567ba1	1
v1	neon	utf8LengthFromUTF16BE	shared-kernel-v1-35926b2eaea4ef59ccdfb6691d3a5c544a9d8e490af232ad1510eaccb7bd5819	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-57669d7e2cc4309e7ec00a54a6688fb9e204330ca21619b01ab0af52ec7d51b1	1
v1	neon	findUTF16	shared-kernel-v1-39783f85b804e14960868e5e5df734ec746677ed98e377966e5bbda098cba191	FC-v1-find	op-v1-f457b8d0b8064fed65b7673d88f36043087ed548c21061e445413e0c72973a5e	cell-v1-9283f069d0b35261b1b8aa49035a349a91e069bc91d37a3659e424d7d8ebd6f3	1
v1	neon	convertUTF16LEToUTF8WithErrors	shared-kernel-v1-3a3383ed01b9f4e976bfae1546124c56c4950463ceed52c5c87dacdd32ecf8ee	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-2d6abe7e35d2bd0beaa137c47e0f10be0387d74e8382f2ec788c04f3c6f93f87	1
v1	neon	countUTF16BE	shared-kernel-v1-3a695b92b844d66234555a515c44b5595fe8359e4b60610f32b14a4999a271c5	FC-v1-utf16-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-c306ef3408feea85f4aae92914a88e237a9c5192639db8bf11a2ea0676785fc3	1
v1	neon	convertUTF8ToLatin1WithErrors	shared-kernel-v1-3c46b09197a776a54a21c8da40ee4127b864b6f01fc1efcbb3ddbbda3ab41870	FC-v1-utf8-source	op-v1-9faf24b0d77040758b655ad10726a067ac785521ef338911bbc14377e4cd1124	cell-v1-db3e48ed3a2f7e3e885b4965eee7f0c28ccac4758280c771ef702456ec204438	1
v1	neon	convertUTF16BEToUTF32	shared-kernel-v1-3d475596b7a42782a16827a530722856bd3e8a6749daf867617ab7ca5158b7c3	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-5beb78c7953babfec492eb28a128dd44d361558d35058d1e9c3c351cfbafea23	2
v1	neon	utf32LengthFromUTF16BE	shared-kernel-v1-3f1110213e54e9e3df7b1e7b203a1d04ed24333053704e8e243ffbad1a6b29f4	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-51d319d473499c3f7105fe2c8cec0bed6efffc44279b81c7d03be9204d06c6a8	1
v1	neon	convertUTF8ToUTF16BE	shared-kernel-v1-3fc2ecf31239cf57540d9677d835f37c5d189a84b660cf0e9201e8dba690d0ab	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-b62a6dc4f51a08c518b2725fcf13bd95c39f9afdf81bdc9cd00fb9af27e5acc4	1
v1	neon	binaryToBase64WithLines	shared-kernel-v1-4022c0f2b09e7f4e3d748b664120a94fdc4990f439f8779137dfda6f8f6edcae	FC-v1-base64	op-v1-848432663386540ad98bd7928ec1b28e69d62fd64d15c46ba10443166210a11b	cell-v1-f9a00682432964d2fe50b906e15276b4b6e4030487a7304e6604718d859b8bb1	1
v1	neon	countUTF16LE	shared-kernel-v1-4146dfeb133f1f4bdba6301bcdd316a671c990d79b0ed77088dced7b3cb08f04	FC-v1-utf16-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-94e813a34dcfc83647bfa65900e86be2b6f33360a91dac488c1020c4d0dcdacb	1
v1	neon	utf8LengthFromUTF32	shared-kernel-v1-43906cc1b027435edafd7a9f26c43b15ba89866e75d47c11c375095a83c4e83d	FC-v1-utf32-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-a658d76f097eeaa18029fc027589fcf70c9abf5b94a3e1100825de7bc32147fd	1
v1	neon	convertLatin1ToUTF8	shared-kernel-v1-497768f04a3bea0349bd0bae71d581e7158adf91f5b62d967869d7e33a3f5945	FC-v1-latin1-source	op-v1-3eb929e27b14b04ee5095e916e85c77cd45d0b24c2596dc80e916182a794a411	cell-v1-c3a042aa1a23adb82f255518d72b2256c54c5ef898b1e017209eeeea241a4be9	1
v1	neon	convertUTF16BEToUTF8WithErrors	shared-kernel-v1-4e2d3d9baa9ee6698cbf8ecbf48d868ecefe4c728cdfc20bd88a16bea3fe19e2	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-e389c55ecd6d9dbc2222d7fb434a611f90e1a04eb6d0cec2030bb1d5176741b7	1
v1	neon	toWellFormedUTF16BE	shared-kernel-v1-50bbb0001211191c6e057504b6fcdcee4eb5ae4c17e97029e334a61e9ba6a01c	FC-v1-helper-validation	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	cell-v1-d3fa842c9543ca8f81105ab35d64a51b9178e6b0b7b53cf6ebc15039da51b7f7	1
v1	neon	convertValidUTF8ToUTF16LE	shared-kernel-v1-5256f25bddad36fae1945adf8ca60e127b1b25156cdc5d8e042ad7e33d60fe04	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-1cd176baea407830cb634ecfe7c52812ca9a7c5635fcacec6601e3f177e21991	1
v1	neon	binaryLengthFromBase64	shared-kernel-v1-5a096fd0ecc2378018dd1e6b29d5169a50cab5f1bc4c6874adf19dc1dd991242	FC-v1-base64	op-v1-26b7be20b0edb4bbe19d6040c653a2816d536b2323353575cfe0c48bfbaa7fe5	cell-v1-c5eaef07b3008183bd1080382c79153502a93ab4d931f1d643649aab1a714725	1
v1	neon	convertUTF8ToUTF32WithErrors	shared-kernel-v1-5ffbd3c69afffba80bd8915945e7ce498a445d16540267b4c629db56d13784b4	FC-v1-utf8-source	op-v1-e873fa9443cdd8f0da23033c51511f306b365bb447808f2c01e2a44185f4b40d	cell-v1-7ce19483f8837c6cca00f90bfa27bc664e20a40e83907e15a1470483c0c5ef4c	1
v1	neon	convertUTF8ToUTF32	shared-kernel-v1-68dc26aa6d850106f572da85a86878cb502cc90a581e2534d4d3a717b2b83c88	FC-v1-utf8-source	op-v1-e873fa9443cdd8f0da23033c51511f306b365bb447808f2c01e2a44185f4b40d	cell-v1-7ef0ab606b2421ac55084665a7a94607b5b8f3998f59c6c059efca215f28f759	1
v1	neon	validateUTF16BE	shared-kernel-v1-69a1d61a7ce6b0e63aa3136d8d7e808255145c4ffadbb88754ccdeddaedebd1f	FC-v1-helper-validation	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	cell-v1-f5c61daf7cd9a6800ac1548bd6a50ba35d48f4699d1758bf79cde7d7d1180c9d	1
v1	neon	validateUTF16BEWithErrors	shared-kernel-v1-6e14be5834d40fb17a19fddf93110ffca31144779b9ca051227e99ece4adb2fc	FC-v1-helper-validation	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	cell-v1-629f1968eab2f1dede54192ada440ab7dca690e3beca86ac3ab2a828587ac7c1	1
v1	neon	convertLatin1ToUTF16BE	shared-kernel-v1-7268de3ffcb24fe6f7ff1e9afc3ef1699ebcd8bca39454285e3ffc2705bd07da	FC-v1-latin1-source	op-v1-6bdeb609715598fd665e96ece3f87d3fbe30a1f94119012db8eef0f8321a5ae8	cell-v1-fa722c65aa1977869b45774f9f9f0842744739cdce2aad01fccce49d3f890e76	1
v1	neon	convertUTF32ToLatin1WithErrors	shared-kernel-v1-75aa41c1752453e6ddc8ed224d90191864fb7548e1989c4303611d8e364b5f51	FC-v1-utf32-source	op-v1-1e18b5d883af6824d11bf9595275b60b5dadfa3aceb16261ccf26a7f62f04ed9	cell-v1-c31b6d05ef37e42f560fa166eef33a45466d326166bdfe654ca9ce6e976a39c5	1
v1	neon	convertValidUTF8ToLatin1	shared-kernel-v1-77c9c530323e948911bf64fe8b7e7f21d9088828dc2a49bf3015fe41e30c5c5e	FC-v1-utf8-source	op-v1-9faf24b0d77040758b655ad10726a067ac785521ef338911bbc14377e4cd1124	cell-v1-86da5a2c5b5325111bdfb132db91ea6cb945501f6f07c6699939a791a1b270a9	1
v1	neon	utf8LengthFromUTF16LEWithReplacement	shared-kernel-v1-77eb8c9401d28f54b41905f5c85f53514f41bfa9d92e0ae486028218fa3b38db	FC-v1-utf16-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-a8c4b6c57f4e8990195ed4d580e5705bb982d025fb143af8522de635a5190767	1
v1	neon	convertUTF8ToUTF16LE	shared-kernel-v1-7940757e78a63b1314d625b4a791c54bb2edaad55a18cda91c6a6370d0f5b87f	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-61e8a66545b359a742a7b31c568d8f918b83c7817cf3d18cbe7f40e560356f33	1
v1	neon	convertUTF32ToUTF16LE	shared-kernel-v1-79969e63af2805f55e4f1e8d1d52cc292bc18117eb370f21d09d9887d3cc0cf6	FC-v1-utf32-source	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	cell-v1-32b6ca97f5738848b14b1f79500183643a6f45e4dac742dc318df91f07db0a7f	2
v1	neon	convertUTF16BEToUTF8WithReplacement	shared-kernel-v1-7aa223a4d2f3e014c4b0321d5e0fc3dc91cef9a37052250f8dbbbb991a9dc0a0	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-7f72be53b72806655563eb8383a518ba565353e3002e28863b80c7e077bff71a	1
v1	neon	binaryLengthFromBase64UTF16	shared-kernel-v1-7c48496a26f41a7207959a9460b7df0990893ab68fec1a60a3a99b49b1186bf6	FC-v1-base64	op-v1-26b7be20b0edb4bbe19d6040c653a2816d536b2323353575cfe0c48bfbaa7fe5	cell-v1-12edf100eb17023e7003cf627fc8d3c89573d3ce238a320cba0a6396957c2899	1
v1	neon	utf8LengthFromUTF16LE	shared-kernel-v1-7fae18f5dd9ef7bebbc272d78f9da0bc27731643d81e46f5992c9ea0e4d0a2f3	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-50c860b8903ec90f5443adaf11dbc18635bfa704043fb33b562c79410b2ddc59	1
v1	neon	toWellFormedUTF16LE	shared-kernel-v1-808aef066606e72db54c64fa931ee506592425405688a90ec20e8eb2cc7fa997	FC-v1-helper-validation	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	cell-v1-ac248b9d0a78b4f8b573ae3177a34bc892cc6df1d1c95ceddbbd40ca2b2ed979	1
v1	neon	validateUTF16LEWithErrors	shared-kernel-v1-889ed4c2c06af9400fdf9225b1588a00fc903afd35d146974f31c833acf6118e	FC-v1-helper-validation	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	cell-v1-384c263a0e94659fedcc18cf58fc109a0d42f728f17b8cdd7150c32067382556	1
v1	neon	convertUTF16BEToUTF8	shared-kernel-v1-8b58bbf47ebad7c0c351222f15d20af42da6dd21a24422506e15c4647f0d4395	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-c3567f92198f3a7cd07c6adcc85ae3c4f86840293011129c5220f7202d7a27a1	2
v1	neon	convertUTF16LEToLatin1	shared-kernel-v1-8e3aa384f4a26beb2b050b6a6877262e5ce1785e26335f06ea7c3632928521a0	FC-v1-utf16-source	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	cell-v1-a3a2e2b087e7d3559640c927b7010dfe52ec9f32fe5971cf045106f3691cf11f	2
v1	neon	validateUTF32WithErrors	shared-kernel-v1-a5449eb9e3b1206992f6781a0855d9fdd4068290ea1d3b178af057f4fbfd0a06	FC-v1-helper-validation	op-v1-fcf3c75ef3a8f35fde8f3d10682e337ae82354741896c312930200ba84199588	cell-v1-c57033b0123a86a5c94b09d92fc23e1b1ce1ac0bfb21e393479f263faf6515bb	1
v1	neon	convertUTF32ToUTF8	shared-kernel-v1-ac2593cdf14dd7e2ea3edf2b599523e2a6c0813770d35a77dde8f0ab52f0f0aa	FC-v1-utf32-source	op-v1-ab0bc72785d23b8753a399b8c46dce11e242254d665fb6c0e7d355fc76f47d7a	cell-v1-58cf5b91cdb9aff38b0808f218084ff4a19d60d66157d0fd7d042f47da418c9b	2
v1	neon	detectEncodings	shared-kernel-v1-acece69ca9206b5a0c2dbe08bd4547a1071d39970805ca51aaa595a18e79b768	FC-v1-detection	op-v1-8bf5280de3f19b673c2a0021cc5bd4e7d81ea47005039910cedb58431cb8b159	cell-v1-3f7e20783deee1a02b5b7a94099de1f4ec2f72c7d8193553009d07df553619ef	1
v1	neon	convertUTF32ToUTF16LEWithErrors	shared-kernel-v1-af2d31a1aab27792b93307835c91fe9714829b79b338217544f9a42e1ebacec5	FC-v1-utf32-source	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	cell-v1-8a98058be4161b87101e75bdb03f7718188b31814a06446645ca564fa4b2aeb9	1
v1	neon	utf8LengthFromUTF16BEWithReplacement	shared-kernel-v1-b07afa3b8e7f4fe5395e1e8ccb36d9598df63e2b2bfa9ba7cd73c6e0146aaba4	FC-v1-utf16-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-5f8bc592f0e08b0f313b886f73c606145cb1af6026f61c45a5b8993f3c4f172e	1
v1	neon	convertUTF16BEToLatin1	shared-kernel-v1-b925c964903c2c7ff5546ada19d01a864ca1ebc7f92e0f5b568046f2361b2a56	FC-v1-utf16-source	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	cell-v1-143d7b4e7c9f2c6f635bbaa486c4d69ecb09dd8bd7924042893032e7891b8d12	2
v1	neon	convertUTF8ToUTF16LEWithErrors	shared-kernel-v1-bf57ae138e8f439f252fbb18f10b5341d6b1c04a097555c9a2af32837af5d26a	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-8b85ffbed012688e5a8761851d132a10c8a1513071afd29d92a67a9adbfdc5ab	1
v1	neon	convertUTF16LEToUTF32	shared-kernel-v1-c9af7a82bd13a3e0c543332c6f15ac7b52558403a57d45051c4147db36e94af5	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-5ee2eb7dfe98b9df9345142fb516a6849be408d517bb35007c3baf43c9e8417e	2
